# Supplemental data for: Revisiting population size vs. phoneme inventory size.
# Moran, Steven, Daniel McCloy and Richard Wright. 2012. Revisiting population size vs. phoneme inventory size. Language, 88(4), 877-893.
# http://phoible.org
# This dataset is non-commercial, research only, do not distribute, and cite us if appropriate.
ReportDate	Source	inventory_id	language_code_id	alternative_language_names	root	wals_genus	area	glyph
"2012-09-20 03:33:25"	PHOIBLE	1182	bvm	Bamunka	ncon	Bantoid	Africa	ɲ
"2012-09-20 03:33:25"	PHOIBLE	1182	bvm	Bamunka	ncon	Bantoid	Africa	kp
"2012-09-20 03:33:25"	UPSID	266	bvr	BURARRA	aust	Burarran	Pacific	u
"2012-09-20 03:33:25"	UPSID	266	bvr	BURARRA	aust	Burarran	Pacific	a
"2012-09-20 03:33:25"	UPSID	266	bvr	BURARRA	aust	Burarran	Pacific	ŋ
"2012-09-20 03:33:25"	UPSID	266	bvr	BURARRA	aust	Burarran	Pacific	ɛ
"2012-09-20 03:33:25"	UPSID	266	bvr	BURARRA	aust	Burarran	Pacific	i
"2012-09-20 03:33:25"	UPSID	266	bvr	BURARRA	aust	Burarran	Pacific	k
"2012-09-20 03:33:25"	UPSID	266	bvr	BURARRA	aust	Burarran	Pacific	j
"2012-09-20 03:33:25"	UPSID	266	bvr	BURARRA	aust	Burarran	Pacific	m
"2012-09-20 03:33:25"	UPSID	266	bvr	BURARRA	aust	Burarran	Pacific	l
"2012-09-20 03:33:25"	UPSID	266	bvr	BURARRA	aust	Burarran	Pacific	ɾ
"2012-09-20 03:33:25"	UPSID	266	bvr	BURARRA	aust	Burarran	Pacific	n
"2012-09-20 03:33:25"	UPSID	266	bvr	BURARRA	aust	Burarran	Pacific	p
"2012-09-20 03:33:25"	UPSID	266	bvr	BURARRA	aust	Burarran	Pacific	t
"2012-09-20 03:33:25"	UPSID	266	bvr	BURARRA	aust	Burarran	Pacific	w
"2012-09-20 03:33:25"	UPSID	266	bvr	BURARRA	aust	Burarran	Pacific	ɔ
"2012-09-20 03:33:25"	UPSID	266	bvr	BURARRA	aust	Burarran	Pacific	c
"2012-09-20 03:33:25"	UPSID	266	bvr	BURARRA	aust	Burarran	Pacific	ʈ
"2012-09-20 03:33:25"	UPSID	266	bvr	BURARRA	aust	Burarran	Pacific	ɳ
"2012-09-20 03:33:25"	UPSID	266	bvr	BURARRA	aust	Burarran	Pacific	ɭ
"2012-09-20 03:33:25"	UPSID	266	bvr	BURARRA	aust	Burarran	Pacific	ɲ
"2012-09-20 03:33:25"	UPSID	266	bvr	BURARRA	aust	Burarran	Pacific	ɻ
"2012-09-20 03:33:25"	PHOIBLE	1075	bwi	"Kurripako; Baniwa; Baniwa (Icana)"	arwk	Arawakan	America	kʰ
"2012-09-20 03:33:25"	PHOIBLE	1075	bwi	"Kurripako; Baniwa; Baniwa (Icana)"	arwk	Arawakan	America	u
"2012-09-20 03:33:25"	PHOIBLE	1075	bwi	"Kurripako; Baniwa; Baniwa (Icana)"	arwk	Arawakan	America	a
"2012-09-20 03:33:25"	PHOIBLE	1075	bwi	"Kurripako; Baniwa; Baniwa (Icana)"	arwk	Arawakan	America	pʰ
"2012-09-20 03:33:25"	PHOIBLE	1075	bwi	"Kurripako; Baniwa; Baniwa (Icana)"	arwk	Arawakan	America	e
"2012-09-20 03:33:25"	PHOIBLE	1075	bwi	"Kurripako; Baniwa; Baniwa (Icana)"	arwk	Arawakan	America	i
"2012-09-20 03:33:25"	PHOIBLE	1075	bwi	"Kurripako; Baniwa; Baniwa (Icana)"	arwk	Arawakan	America	h
"2012-09-20 03:33:25"	PHOIBLE	1075	bwi	"Kurripako; Baniwa; Baniwa (Icana)"	arwk	Arawakan	America	k
"2012-09-20 03:33:25"	PHOIBLE	1075	bwi	"Kurripako; Baniwa; Baniwa (Icana)"	arwk	Arawakan	America	ɡ
"2012-09-20 03:33:25"	PHOIBLE	1075	bwi	"Kurripako; Baniwa; Baniwa (Icana)"	arwk	Arawakan	America	j
"2012-09-20 03:33:25"	PHOIBLE	1075	bwi	"Kurripako; Baniwa; Baniwa (Icana)"	arwk	Arawakan	America	m
"2012-09-20 03:33:25"	PHOIBLE	1075	bwi	"Kurripako; Baniwa; Baniwa (Icana)"	arwk	Arawakan	America	p
"2012-09-20 03:33:25"	PHOIBLE	1075	bwi	"Kurripako; Baniwa; Baniwa (Icana)"	arwk	Arawakan	America	b
"2012-09-20 03:33:25"	PHOIBLE	1075	bwi	"Kurripako; Baniwa; Baniwa (Icana)"	arwk	Arawakan	America	ʃ
"2012-09-20 03:33:25"	PHOIBLE	1075	bwi	"Kurripako; Baniwa; Baniwa (Icana)"	arwk	Arawakan	America	w
"2012-09-20 03:33:25"	PHOIBLE	1075	bwi	"Kurripako; Baniwa; Baniwa (Icana)"	arwk	Arawakan	America	β
"2012-09-20 03:33:25"	PHOIBLE	1075	bwi	"Kurripako; Baniwa; Baniwa (Icana)"	arwk	Arawakan	America	ɸ
"2012-09-20 03:33:25"	PHOIBLE	1075	bwi	"Kurripako; Baniwa; Baniwa (Icana)"	arwk	Arawakan	America	ʂ
"2012-09-20 03:33:25"	PHOIBLE	1075	bwi	"Kurripako; Baniwa; Baniwa (Icana)"	arwk	Arawakan	America	d̪
"2012-09-20 03:33:25"	PHOIBLE	1075	bwi	"Kurripako; Baniwa; Baniwa (Icana)"	arwk	Arawakan	America	t̪ʰ
"2012-09-20 03:33:25"	PHOIBLE	1075	bwi	"Kurripako; Baniwa; Baniwa (Icana)"	arwk	Arawakan	America	n̪
"2012-09-20 03:33:25"	PHOIBLE	1075	bwi	"Kurripako; Baniwa; Baniwa (Icana)"	arwk	Arawakan	America	t̪
"2012-09-20 03:33:25"	PHOIBLE	1075	bwi	"Kurripako; Baniwa; Baniwa (Icana)"	arwk	Arawakan	America	ɽ
"2012-09-20 03:33:25"	PHOIBLE	1075	bwi	"Kurripako; Baniwa; Baniwa (Icana)"	arwk	Arawakan	America	ie
"2012-09-20 03:33:25"	PHOIBLE	1075	bwi	"Kurripako; Baniwa; Baniwa (Icana)"	arwk	Arawakan	America	ui
"2012-09-20 03:33:25"	PHOIBLE	1075	bwi	"Kurripako; Baniwa; Baniwa (Icana)"	arwk	Arawakan	America	ai
"2012-09-20 03:33:25"	PHOIBLE	1075	bwi	"Kurripako; Baniwa; Baniwa (Icana)"	arwk	Arawakan	America	ua
"2012-09-20 03:33:25"	PHOIBLE	1075	bwi	"Kurripako; Baniwa; Baniwa (Icana)"	arwk	Arawakan	America	t̪s̪
"2012-09-20 03:33:25"	PHOIBLE	1075	bwi	"Kurripako; Baniwa; Baniwa (Icana)"	arwk	Arawakan	America	ia
"2012-09-20 03:33:25"	PHOIBLE	1075	bwi	"Kurripako; Baniwa; Baniwa (Icana)"	arwk	Arawakan	America	au
"2012-09-20 03:33:25"	PHOIBLE	1075	bwi	"Kurripako; Baniwa; Baniwa (Icana)"	arwk	Arawakan	America	d̪z̪
"2012-09-20 03:33:25"	PHOIBLE	1075	bwi	"Kurripako; Baniwa; Baniwa (Icana)"	arwk	Arawakan	America	iu
"2012-09-20 03:33:25"	PHOIBLE	1075	bwi	"Kurripako; Baniwa; Baniwa (Icana)"	arwk	Arawakan	America	ɾ̪
"2012-09-20 03:33:25"	PHOIBLE	1075	bwi	"Kurripako; Baniwa; Baniwa (Icana)"	arwk	Arawakan	America	ue
"2012-09-20 03:33:25"	PHOIBLE	1075	bwi	"Kurripako; Baniwa; Baniwa (Icana)"	arwk	Arawakan	America	ʰɾ̪
"2012-09-20 03:33:25"	PHOIBLE	1075	bwi	"Kurripako; Baniwa; Baniwa (Icana)"	arwk	Arawakan	America	ʰn̪
"2012-09-20 03:33:25"	PHOIBLE	1075	bwi	"Kurripako; Baniwa; Baniwa (Icana)"	arwk	Arawakan	America	ʰm
"2012-09-20 03:33:25"	PHOIBLE	1197	bwo	Boro	afas	"North Omotic"	Africa	o
"2012-09-20 03:33:25"	PHOIBLE	1197	bwo	Boro	afas	"North Omotic"	Africa	kʰ
"2012-09-20 03:33:25"	PHOIBLE	1197	bwo	Boro	afas	"North Omotic"	Africa	u
"2012-09-20 03:33:25"	PHOIBLE	1197	bwo	Boro	afas	"North Omotic"	Africa	a
"2012-09-20 03:33:25"	PHOIBLE	1197	bwo	Boro	afas	"North Omotic"	Africa	ŋ
"2012-09-20 03:33:25"	PHOIBLE	1197	bwo	Boro	afas	"North Omotic"	Africa	pʰ
"2012-09-20 03:33:25"	PHOIBLE	1197	bwo	Boro	afas	"North Omotic"	Africa	e
"2012-09-20 03:33:25"	PHOIBLE	1197	bwo	Boro	afas	"North Omotic"	Africa	i
"2012-09-20 03:33:25"	PHOIBLE	1197	bwo	Boro	afas	"North Omotic"	Africa	h
"2012-09-20 03:33:25"	PHOIBLE	1197	bwo	Boro	afas	"North Omotic"	Africa	ɡ
"2012-09-20 03:33:25"	PHOIBLE	1197	bwo	Boro	afas	"North Omotic"	Africa	j
"2012-09-20 03:33:25"	PHOIBLE	1197	bwo	Boro	afas	"North Omotic"	Africa	m
"2012-09-20 03:33:25"	PHOIBLE	1197	bwo	Boro	afas	"North Omotic"	Africa	l
"2012-09-20 03:33:25"	PHOIBLE	1197	bwo	Boro	afas	"North Omotic"	Africa	tʰ
"2012-09-20 03:33:25"	PHOIBLE	1197	bwo	Boro	afas	"North Omotic"	Africa	n
"2012-09-20 03:33:25"	PHOIBLE	1197	bwo	Boro	afas	"North Omotic"	Africa	b
"2012-09-20 03:33:25"	PHOIBLE	1197	bwo	Boro	afas	"North Omotic"	Africa	s
"2012-09-20 03:33:25"	PHOIBLE	1197	bwo	Boro	afas	"North Omotic"	Africa	z
"2012-09-20 03:33:25"	PHOIBLE	1197	bwo	Boro	afas	"North Omotic"	Africa	d
"2012-09-20 03:33:25"	PHOIBLE	1197	bwo	Boro	afas	"North Omotic"	Africa	w
"2012-09-20 03:33:25"	PHOIBLE	1197	bwo	Boro	afas	"North Omotic"	Africa	r
"2012-09-20 03:33:25"	PHOIBLE	1197	bwo	Boro	afas	"North Omotic"	Africa	˧
"2012-09-20 03:33:25"	PHOIBLE	1197	bwo	Boro	afas	"North Omotic"	Africa	˨
"2012-09-20 03:33:25"	PHOIBLE	1197	bwo	Boro	afas	"North Omotic"	Africa	˦
"2012-09-20 03:33:25"	PHOIBLE	1197	bwo	Boro	afas	"North Omotic"	Africa	ɵ
"2012-09-20 03:33:25"	PHOIBLE	1194	bwq	Bobo	ncon	"Western Mande"	Africa	o
"2012-09-20 03:33:25"	PHOIBLE	1194	bwq	Bobo	ncon	"Western Mande"	Africa	iː
"2012-09-20 03:33:25"	PHOIBLE	1194	bwq	Bobo	ncon	"Western Mande"	Africa	aː
"2012-09-20 03:33:25"	PHOIBLE	1194	bwq	Bobo	ncon	"Western Mande"	Africa	u
"2012-09-20 03:33:25"	PHOIBLE	1194	bwq	Bobo	ncon	"Western Mande"	Africa	oː
"2012-09-20 03:33:25"	PHOIBLE	1194	bwq	Bobo	ncon	"Western Mande"	Africa	eː
"2012-09-20 03:33:25"	PHOIBLE	1194	bwq	Bobo	ncon	"Western Mande"	Africa	a
"2012-09-20 03:33:25"	PHOIBLE	1194	bwq	Bobo	ncon	"Western Mande"	Africa	ŋ
"2012-09-20 03:33:25"	PHOIBLE	1194	bwq	Bobo	ncon	"Western Mande"	Africa	uː
"2012-09-20 03:33:25"	PHOIBLE	1194	bwq	Bobo	ncon	"Western Mande"	Africa	e
"2012-09-20 03:33:25"	PHOIBLE	1194	bwq	Bobo	ncon	"Western Mande"	Africa	ɛ
"2012-09-20 03:33:25"	PHOIBLE	1194	bwq	Bobo	ncon	"Western Mande"	Africa	i
"2012-09-20 03:33:25"	PHOIBLE	1194	bwq	Bobo	ncon	"Western Mande"	Africa	h
"2012-09-20 03:33:25"	PHOIBLE	1194	bwq	Bobo	ncon	"Western Mande"	Africa	k
"2012-09-20 03:33:25"	PHOIBLE	1194	bwq	Bobo	ncon	"Western Mande"	Africa	ɡ
"2012-09-20 03:33:25"	PHOIBLE	1194	bwq	Bobo	ncon	"Western Mande"	Africa	m
"2012-09-20 03:33:25"	PHOIBLE	1194	bwq	Bobo	ncon	"Western Mande"	Africa	l
"2012-09-20 03:33:25"	PHOIBLE	1194	bwq	Bobo	ncon	"Western Mande"	Africa	n
"2012-09-20 03:33:25"	PHOIBLE	1194	bwq	Bobo	ncon	"Western Mande"	Africa	p
"2012-09-20 03:33:25"	PHOIBLE	1194	bwq	Bobo	ncon	"Western Mande"	Africa	b
"2012-09-20 03:33:25"	PHOIBLE	1194	bwq	Bobo	ncon	"Western Mande"	Africa	s
"2012-09-20 03:33:25"	PHOIBLE	1194	bwq	Bobo	ncon	"Western Mande"	Africa	z
"2012-09-20 03:33:25"	PHOIBLE	1194	bwq	Bobo	ncon	"Western Mande"	Africa	t
"2012-09-20 03:33:25"	PHOIBLE	1194	bwq	Bobo	ncon	"Western Mande"	Africa	d
"2012-09-20 03:33:25"	PHOIBLE	1194	bwq	Bobo	ncon	"Western Mande"	Africa	ɔː
"2012-09-20 03:33:25"	PHOIBLE	1194	bwq	Bobo	ncon	"Western Mande"	Africa	ɔ
"2012-09-20 03:33:25"	PHOIBLE	1194	bwq	Bobo	ncon	"Western Mande"	Africa	ɛː
"2012-09-20 03:33:25"	PHOIBLE	1194	bwq	Bobo	ncon	"Western Mande"	Africa	r
"2012-09-20 03:33:25"	PHOIBLE	1194	bwq	Bobo	ncon	"Western Mande"	Africa	f
"2012-09-20 03:33:25"	PHOIBLE	1194	bwq	Bobo	ncon	"Western Mande"	Africa	v
"2012-09-20 03:33:25"	PHOIBLE	1194	bwq	Bobo	ncon	"Western Mande"	Africa	ũ
"2012-09-20 03:33:25"	PHOIBLE	1194	bwq	Bobo	ncon	"Western Mande"	Africa	ã
"2012-09-20 03:33:25"	PHOIBLE	1194	bwq	Bobo	ncon	"Western Mande"	Africa	ĩ
"2012-09-20 03:33:25"	PHOIBLE	1194	bwq	Bobo	ncon	"Western Mande"	Africa	ɲ
"2012-09-20 03:33:25"	PHOIBLE	1194	bwq	Bobo	ncon	"Western Mande"	Africa	ɛ̃
"2012-09-20 03:33:25"	PHOIBLE	1194	bwq	Bobo	ncon	"Western Mande"	Africa	ɔ̃
"2012-09-20 03:33:25"	PHOIBLE	1194	bwq	Bobo	ncon	"Western Mande"	Africa	ɡb
"2012-09-20 03:33:25"	PHOIBLE	1194	bwq	Bobo	ncon	"Western Mande"	Africa	kp
"2012-09-20 03:33:25"	PHOIBLE	926	bwt	Bafo	ncon	Bantoid	Africa	ʔ
"2012-09-20 03:33:25"	PHOIBLE	926	bwt	Bafo	ncon	Bantoid	Africa	o
"2012-09-20 03:33:25"	PHOIBLE	926	bwt	Bafo	ncon	Bantoid	Africa	iː
"2012-09-20 03:33:25"	PHOIBLE	926	bwt	Bafo	ncon	Bantoid	Africa	aː
"2012-09-20 03:33:25"	PHOIBLE	926	bwt	Bafo	ncon	Bantoid	Africa	u
"2012-09-20 03:33:25"	PHOIBLE	926	bwt	Bafo	ncon	Bantoid	Africa	oː
"2012-09-20 03:33:25"	PHOIBLE	926	bwt	Bafo	ncon	Bantoid	Africa	eː
"2012-09-20 03:33:25"	PHOIBLE	926	bwt	Bafo	ncon	Bantoid	Africa	a
"2012-09-20 03:33:25"	PHOIBLE	926	bwt	Bafo	ncon	Bantoid	Africa	ŋ
"2012-09-20 03:33:25"	PHOIBLE	926	bwt	Bafo	ncon	Bantoid	Africa	uː
"2012-09-20 03:33:25"	PHOIBLE	926	bwt	Bafo	ncon	Bantoid	Africa	e
"2012-09-20 03:33:25"	PHOIBLE	926	bwt	Bafo	ncon	Bantoid	Africa	ɛ
"2012-09-20 03:33:25"	PHOIBLE	926	bwt	Bafo	ncon	Bantoid	Africa	i
"2012-09-20 03:33:25"	PHOIBLE	926	bwt	Bafo	ncon	Bantoid	Africa	k
"2012-09-20 03:33:25"	PHOIBLE	926	bwt	Bafo	ncon	Bantoid	Africa	ɡ
"2012-09-20 03:33:25"	PHOIBLE	926	bwt	Bafo	ncon	Bantoid	Africa	j
"2012-09-20 03:33:25"	PHOIBLE	926	bwt	Bafo	ncon	Bantoid	Africa	m
"2012-09-20 03:33:25"	PHOIBLE	926	bwt	Bafo	ncon	Bantoid	Africa	l
"2012-09-20 03:33:25"	PHOIBLE	926	bwt	Bafo	ncon	Bantoid	Africa	n
"2012-09-20 03:33:25"	PHOIBLE	926	bwt	Bafo	ncon	Bantoid	Africa	p
"2012-09-20 03:33:25"	PHOIBLE	926	bwt	Bafo	ncon	Bantoid	Africa	b
"2012-09-20 03:33:25"	PHOIBLE	926	bwt	Bafo	ncon	Bantoid	Africa	s
"2012-09-20 03:33:25"	PHOIBLE	926	bwt	Bafo	ncon	Bantoid	Africa	ʃ
"2012-09-20 03:33:25"	PHOIBLE	926	bwt	Bafo	ncon	Bantoid	Africa	t
"2012-09-20 03:33:25"	PHOIBLE	926	bwt	Bafo	ncon	Bantoid	Africa	d
"2012-09-20 03:33:25"	PHOIBLE	926	bwt	Bafo	ncon	Bantoid	Africa	w
"2012-09-20 03:33:25"	PHOIBLE	926	bwt	Bafo	ncon	Bantoid	Africa	ɔː
"2012-09-20 03:33:25"	PHOIBLE	926	bwt	Bafo	ncon	Bantoid	Africa	ɔ
"2012-09-20 03:33:25"	PHOIBLE	926	bwt	Bafo	ncon	Bantoid	Africa	ɛː
"2012-09-20 03:33:25"	PHOIBLE	926	bwt	Bafo	ncon	Bantoid	Africa	f
"2012-09-20 03:33:25"	PHOIBLE	926	bwt	Bafo	ncon	Bantoid	Africa	dz
"2012-09-20 03:33:25"	PHOIBLE	926	bwt	Bafo	ncon	Bantoid	Africa	ə
"2012-09-20 03:33:25"	PHOIBLE	926	bwt	Bafo	ncon	Bantoid	Africa	əː
"2012-09-20 03:33:25"	PHOIBLE	926	bwt	Bafo	ncon	Bantoid	Africa	ɲ
"2012-09-20 03:33:25"	PHOIBLE	926	bwt	Bafo	ncon	Bantoid	Africa	ɓ
"2012-09-20 03:33:25"	PHOIBLE	926	bwt	Bafo	ncon	Bantoid	Africa	˨
"2012-09-20 03:33:25"	PHOIBLE	926	bwt	Bafo	ncon	Bantoid	Africa	˦
"2012-09-20 03:33:25"	PHOIBLE	926	bwt	Bafo	ncon	Bantoid	Africa	˥˩
"2012-09-20 03:33:25"	PHOIBLE	926	bwt	Bafo	ncon	Bantoid	Africa	˩˥
"2012-09-20 03:33:25"	PHOIBLE	926	bwt	Bafo	ncon	Bantoid	Africa	kp
"2012-09-20 03:33:25"	PHOIBLE	926	bwt	Bafo	ncon	Bantoid	Africa	d̃
"2012-09-20 03:33:25"	PHOIBLE	926	bwt	Bafo	ncon	Bantoid	Africa	b̃
"2012-09-20 03:33:25"	PHOIBLE	926	bwt	Bafo	ncon	Bantoid	Africa	k̃
"2012-09-20 03:33:25"	PHOIBLE	926	bwt	Bafo	ncon	Bantoid	Africa	dz̃
"2012-09-20 03:33:25"	PHOIBLE	926	bwt	Bafo	ncon	Bantoid	Africa	p̃
"2012-09-20 03:33:25"	PHOIBLE	926	bwt	Bafo	ncon	Bantoid	Africa	t̃
"2012-09-20 03:33:25"	PHOIBLE	926	bwt	Bafo	ncon	Bantoid	Africa	ɡ̃
"2012-09-20 03:33:25"	PHOIBLE	1201	bxk	Bukusu	ncon	Bantoid	Africa	o
"2012-09-20 03:33:25"	PHOIBLE	1201	bxk	Bukusu	ncon	Bantoid	Africa	iː
"2012-09-20 03:33:25"	PHOIBLE	1201	bxk	Bukusu	ncon	Bantoid	Africa	aː
"2012-09-20 03:33:25"	PHOIBLE	1201	bxk	Bukusu	ncon	Bantoid	Africa	u
"2012-09-20 03:33:25"	PHOIBLE	1201	bxk	Bukusu	ncon	Bantoid	Africa	oː
"2012-09-20 03:33:25"	PHOIBLE	1201	bxk	Bukusu	ncon	Bantoid	Africa	eː
"2012-09-20 03:33:25"	PHOIBLE	1201	bxk	Bukusu	ncon	Bantoid	Africa	a
"2012-09-20 03:33:25"	PHOIBLE	1201	bxk	Bukusu	ncon	Bantoid	Africa	ŋ
"2012-09-20 03:33:25"	PHOIBLE	1201	bxk	Bukusu	ncon	Bantoid	Africa	uː
"2012-09-20 03:33:25"	PHOIBLE	1201	bxk	Bukusu	ncon	Bantoid	Africa	e
"2012-09-20 03:33:25"	PHOIBLE	1201	bxk	Bukusu	ncon	Bantoid	Africa	i
"2012-09-20 03:33:25"	PHOIBLE	1201	bxk	Bukusu	ncon	Bantoid	Africa	k
"2012-09-20 03:33:25"	PHOIBLE	1201	bxk	Bukusu	ncon	Bantoid	Africa	j
"2012-09-20 03:33:25"	PHOIBLE	1201	bxk	Bukusu	ncon	Bantoid	Africa	m
"2012-09-20 03:33:25"	PHOIBLE	1201	bxk	Bukusu	ncon	Bantoid	Africa	mb
"2012-09-20 03:33:25"	PHOIBLE	1201	bxk	Bukusu	ncon	Bantoid	Africa	l
"2012-09-20 03:33:25"	PHOIBLE	1201	bxk	Bukusu	ncon	Bantoid	Africa	n
"2012-09-20 03:33:25"	PHOIBLE	1201	bxk	Bukusu	ncon	Bantoid	Africa	nd
"2012-09-20 03:33:25"	PHOIBLE	1201	bxk	Bukusu	ncon	Bantoid	Africa	p
"2012-09-20 03:33:25"	PHOIBLE	1201	bxk	Bukusu	ncon	Bantoid	Africa	s
"2012-09-20 03:33:25"	PHOIBLE	1201	bxk	Bukusu	ncon	Bantoid	Africa	t̠ʃ
"2012-09-20 03:33:25"	PHOIBLE	1201	bxk	Bukusu	ncon	Bantoid	Africa	t
"2012-09-20 03:33:25"	PHOIBLE	1201	bxk	Bukusu	ncon	Bantoid	Africa	w
"2012-09-20 03:33:25"	PHOIBLE	1201	bxk	Bukusu	ncon	Bantoid	Africa	β
"2012-09-20 03:33:25"	PHOIBLE	1201	bxk	Bukusu	ncon	Bantoid	Africa	r
"2012-09-20 03:33:25"	PHOIBLE	1201	bxk	Bukusu	ncon	Bantoid	Africa	x
"2012-09-20 03:33:25"	PHOIBLE	1201	bxk	Bukusu	ncon	Bantoid	Africa	f
"2012-09-20 03:33:25"	PHOIBLE	1201	bxk	Bukusu	ncon	Bantoid	Africa	ɲ
"2012-09-20 03:33:25"	PHOIBLE	1201	bxk	Bukusu	ncon	Bantoid	Africa	n̠d̠ʒ
"2012-09-20 03:33:25"	PHOIBLE	1201	bxk	Bukusu	ncon	Bantoid	Africa	ŋɡ
"2012-09-20 03:33:25"	PHOIBLE	940	byv	Medumba	ncon	Bantoid	Africa	o
"2012-09-20 03:33:25"	PHOIBLE	940	byv	Medumba	ncon	Bantoid	Africa	u
"2012-09-20 03:33:25"	PHOIBLE	940	byv	Medumba	ncon	Bantoid	Africa	a
"2012-09-20 03:33:25"	PHOIBLE	940	byv	Medumba	ncon	Bantoid	Africa	ŋ
"2012-09-20 03:33:25"	PHOIBLE	940	byv	Medumba	ncon	Bantoid	Africa	e
"2012-09-20 03:33:25"	PHOIBLE	940	byv	Medumba	ncon	Bantoid	Africa	i
"2012-09-20 03:33:25"	PHOIBLE	940	byv	Medumba	ncon	Bantoid	Africa	k
"2012-09-20 03:33:25"	PHOIBLE	940	byv	Medumba	ncon	Bantoid	Africa	ɡ
"2012-09-20 03:33:25"	PHOIBLE	940	byv	Medumba	ncon	Bantoid	Africa	j
"2012-09-20 03:33:25"	PHOIBLE	940	byv	Medumba	ncon	Bantoid	Africa	m
"2012-09-20 03:33:25"	PHOIBLE	940	byv	Medumba	ncon	Bantoid	Africa	n
"2012-09-20 03:33:25"	PHOIBLE	940	byv	Medumba	ncon	Bantoid	Africa	b
"2012-09-20 03:33:25"	PHOIBLE	940	byv	Medumba	ncon	Bantoid	Africa	s
"2012-09-20 03:33:25"	PHOIBLE	940	byv	Medumba	ncon	Bantoid	Africa	z
"2012-09-20 03:33:25"	PHOIBLE	940	byv	Medumba	ncon	Bantoid	Africa	ts
"2012-09-20 03:33:25"	PHOIBLE	940	byv	Medumba	ncon	Bantoid	Africa	w
"2012-09-20 03:33:25"	PHOIBLE	940	byv	Medumba	ncon	Bantoid	Africa	ɔ
"2012-09-20 03:33:25"	PHOIBLE	940	byv	Medumba	ncon	Bantoid	Africa	ɑ
"2012-09-20 03:33:25"	PHOIBLE	940	byv	Medumba	ncon	Bantoid	Africa	f
"2012-09-20 03:33:25"	PHOIBLE	940	byv	Medumba	ncon	Bantoid	Africa	ʉ
"2012-09-20 03:33:25"	PHOIBLE	940	byv	Medumba	ncon	Bantoid	Africa	v
"2012-09-20 03:33:25"	PHOIBLE	940	byv	Medumba	ncon	Bantoid	Africa	ə
"2012-09-20 03:33:25"	PHOIBLE	940	byv	Medumba	ncon	Bantoid	Africa	d̪
"2012-09-20 03:33:25"	PHOIBLE	940	byv	Medumba	ncon	Bantoid	Africa	t̪
"2012-09-20 03:33:25"	PHOIBLE	940	byv	Medumba	ncon	Bantoid	Africa	ɲ
"2012-09-20 03:33:25"	UPSID	267	byx	BAINING	epap	Baining	Pacific	u
"2012-09-20 03:33:25"	UPSID	267	byx	BAINING	epap	Baining	Pacific	a
"2012-09-20 03:33:25"	UPSID	267	byx	BAINING	epap	Baining	Pacific	ŋ
"2012-09-20 03:33:25"	UPSID	267	byx	BAINING	epap	Baining	Pacific	ɛ
"2012-09-20 03:33:25"	UPSID	267	byx	BAINING	epap	Baining	Pacific	i
"2012-09-20 03:33:25"	UPSID	267	byx	BAINING	epap	Baining	Pacific	k
"2012-09-20 03:33:25"	UPSID	267	byx	BAINING	epap	Baining	Pacific	m
"2012-09-20 03:33:25"	UPSID	267	byx	BAINING	epap	Baining	Pacific	mb
"2012-09-20 03:33:25"	UPSID	267	byx	BAINING	epap	Baining	Pacific	l
"2012-09-20 03:33:25"	UPSID	267	byx	BAINING	epap	Baining	Pacific	ɾ
"2012-09-20 03:33:25"	UPSID	267	byx	BAINING	epap	Baining	Pacific	n
"2012-09-20 03:33:25"	UPSID	267	byx	BAINING	epap	Baining	Pacific	nd
"2012-09-20 03:33:25"	UPSID	267	byx	BAINING	epap	Baining	Pacific	p
"2012-09-20 03:33:25"	UPSID	267	byx	BAINING	epap	Baining	Pacific	s
"2012-09-20 03:33:25"	UPSID	267	byx	BAINING	epap	Baining	Pacific	t
"2012-09-20 03:33:25"	UPSID	267	byx	BAINING	epap	Baining	Pacific	w
"2012-09-20 03:33:25"	UPSID	267	byx	BAINING	epap	Baining	Pacific	ɣ
"2012-09-20 03:33:25"	UPSID	267	byx	BAINING	epap	Baining	Pacific	o̞
"2012-09-20 03:33:25"	UPSID	267	byx	BAINING	epap	Baining	Pacific	ŋɡ
"2012-09-20 03:33:25"	UPSID	267	byx	BAINING	epap	Baining	Pacific	ai
"2012-09-20 03:33:25"	UPSID	267	byx	BAINING	epap	Baining	Pacific	ɛi
"2012-09-20 03:33:25"	UPSID	267	byx	BAINING	epap	Baining	Pacific	au
"2012-09-20 03:33:25"	Chanard	667	bza	"bandi (gbande)"	ncon	"Western Mande"	Africa	o
"2012-09-20 03:33:25"	Chanard	667	bza	"bandi (gbande)"	ncon	"Western Mande"	Africa	iː
"2012-09-20 03:33:25"	Chanard	667	bza	"bandi (gbande)"	ncon	"Western Mande"	Africa	aː
"2012-09-20 03:33:25"	Chanard	667	bza	"bandi (gbande)"	ncon	"Western Mande"	Africa	u
"2012-09-20 03:33:25"	Chanard	667	bza	"bandi (gbande)"	ncon	"Western Mande"	Africa	oː
"2012-09-20 03:33:25"	Chanard	667	bza	"bandi (gbande)"	ncon	"Western Mande"	Africa	eː
"2012-09-20 03:33:25"	Chanard	667	bza	"bandi (gbande)"	ncon	"Western Mande"	Africa	a
"2012-09-20 03:33:25"	Chanard	667	bza	"bandi (gbande)"	ncon	"Western Mande"	Africa	ŋ
